,Reconstruction_error,True_class,pred_label,adap_label,filter_label
602,29.6935604095459,0,1,1.0,1.0
603,4.250634098052979,0,0,0.0,0.0
604,11.78753583431244,0,0,0.0,0.0
605,8.923668742179869,0,0,0.0,0.0
606,18.95795636177063,0,1,0.0,0.0
607,23.22121696472168,0,1,0.0,0.0
608,8.848581695556641,0,0,0.0,0.0
609,16.130630445480346,0,1,0.0,0.0
610,15.209590625762939,0,1,0.0,0.0
611,9.315480816364287,0,0,0.0,0.0
612,16.311962890625,0,1,0.0,0.0
613,15.66372003555298,0,1,0.0,0.0
614,31.749471282958986,0,1,1.0,0.0
615,9.487422633171082,0,0,0.0,0.0
616,18.339514541625977,0,1,0.0,0.0
617,31.20604190826416,0,1,1.0,0.0
618,15.131943261623382,0,1,0.0,0.0
619,13.494372747838495,0,0,0.0,0.0
620,25.76793403625488,0,1,0.0,0.0
621,26.92637062072754,0,1,0.0,0.0
622,16.465087413787842,0,1,0.0,0.0
623,26.977496337890624,0,1,0.0,0.0
624,17.444611263275146,0,1,0.0,0.0
625,23.679939460754394,0,1,0.0,0.0
626,12.361995987594128,0,0,0.0,0.0
627,10.235146790742872,0,0,0.0,0.0
628,12.293948435783387,0,0,0.0,0.0
629,15.161489200592039,0,1,0.0,0.0
630,16.605073165893554,0,1,0.0,0.0
631,10.456248116493224,0,0,0.0,0.0
632,7.368803679943085,0,0,0.0,0.0
633,8.844031191617251,0,0,0.0,0.0
634,10.085269033908844,0,0,0.0,0.0
635,2.760733270645141,0,0,0.0,0.0
636,3.549342966079712,0,0,0.0,0.0
637,8.781549155712128,0,0,0.0,0.0
638,5.035656560957432,0,0,0.0,0.0
639,2.78421922326088,0,0,0.0,0.0
640,0.971509761363268,0,0,0.0,0.0
641,6.325398349761963,0,0,0.0,0.0
642,1.7984522581100464,0,0,0.0,0.0
643,0.4429621934890747,0,0,0.0,0.0
644,3.7597516059875487,0,0,0.0,0.0
645,9.721193063259124,0,0,0.0,0.0
646,2.065422534942627,0,0,0.0,0.0
647,0.5887100666761398,0,0,0.0,0.0
648,1.1900378346443177,1,0,0.0,0.0
649,32.039871215820305,1,1,1.0,0.0
650,11.759117317199705,1,0,0.0,0.0
651,19.11708333492279,1,1,0.0,0.0
652,2.2307328820228576,0,0,0.0,0.0
653,2.8069038510322573,0,0,0.0,0.0
654,3.130927944183349,0,0,0.0,0.0
655,1.0040010452270507,0,0,0.0,0.0
656,-0.6561237215995789,0,0,0.0,0.0
657,-0.4830024361610413,0,0,0.0,0.0
658,-1.0700435161590576,0,0,0.0,0.0
659,-1.050475215911865,0,0,0.0,0.0
660,-1.590279221534729,0,0,0.0,0.0
661,0.32254786491394044,0,0,0.0,0.0
662,-1.4581370592117309,0,0,0.0,0.0
663,-0.23401691615581516,0,0,0.0,0.0
664,1.4559632420539856,0,0,0.0,0.0
665,-0.8572733402252197,0,0,0.0,0.0
666,2.103597223758697,0,0,0.0,0.0
667,2.483167611807585,0,0,0.0,0.0
668,3.659781193733216,0,0,0.0,0.0
669,6.612138175964357,0,0,0.0,0.0
670,4.0974405765533435,0,0,0.0,0.0
671,0.7593715623021126,0,0,0.0,0.0
672,8.200466863811016,0,0,0.0,0.0
673,4.133425855636597,0,0,0.0,0.0
674,4.6577192544937125,0,0,0.0,0.0
675,14.238809967041016,0,0,0.0,0.0
676,24.422220993041996,0,1,0.0,0.0
677,21.29688653945923,0,1,0.0,0.0
678,21.51245763897896,0,1,0.0,0.0
679,16.401895356178287,0,1,0.0,0.0
680,8.058982956409455,0,0,0.0,0.0
681,13.6322673112154,0,0,0.0,0.0
682,8.563809533913929,0,0,0.0,0.0
683,28.890791416168213,0,1,0.0,0.0
684,12.135854721069336,0,0,0.0,0.0
685,-2.106668472290039,0,0,0.0,0.0
686,1.310643196105957,0,0,0.0,0.0
687,-2.03136936823527,0,0,0.0,0.0
688,-0.9869946986436844,0,0,0.0,0.0
689,-1.173670434951782,0,0,0.0,0.0
690,0.1714779891073704,0,0,0.0,0.0
691,-0.22268567085266114,0,0,0.0,0.0
692,1.9098644018173216,0,0,0.0,0.0
693,-1.5220602989196776,0,0,0.0,0.0
694,-1.7434861779212951,0,0,0.0,0.0
695,-1.3422693729400634,0,0,0.0,0.0
696,2.486393964290619,0,0,0.0,0.0
697,2.391097444295883,0,0,0.0,0.0
698,1.4173292472958563,1,0,0.0,0.0
699,1.584897655248642,1,0,0.0,0.0
700,101.89375,1,1,1.0,0.0
701,-1.1399924278259277,1,0,0.0,0.0
702,2.2244309186935425,0,0,0.0,0.0
703,0.3112402558326721,0,0,0.0,0.0
704,0.7942454978823662,0,0,0.0,0.0
705,0.8296257734298706,0,0,0.0,0.0
706,0.5860901236534118,0,0,0.0,0.0
707,-1.1130740404129031,0,0,0.0,0.0
708,-0.01961169540882111,0,0,0.0,0.0
709,-0.6453572869300842,0,0,0.0,0.0
710,0.2822319269180298,0,0,0.0,0.0
711,0.07957641929388046,0,0,0.0,0.0
712,-1.5643681533634664,0,0,0.0,0.0
713,6.062674570083617,0,0,0.0,0.0
714,0.2282562911510468,0,0,0.0,0.0
715,-1.900869220495224,0,0,0.0,0.0
716,1.0474980179220441,0,0,0.0,0.0
717,-0.7009327530860899,0,0,0.0,0.0
718,-0.10761183500289916,0,0,0.0,0.0
719,-0.8925676345825195,0,0,0.0,0.0
720,0.6836780726909637,0,0,0.0,0.0
721,-0.7278550148010254,0,0,0.0,0.0
722,-1.9062923192977903,0,0,0.0,0.0
723,-0.450885221362114,0,0,0.0,0.0
724,-0.9737115144729614,0,0,0.0,0.0
725,-1.3110121011734008,0,0,0.0,0.0
726,-1.1982577085494994,0,0,0.0,0.0
727,-2.4219331383705143,0,0,0.0,0.0
728,1.888781809806824,0,0,0.0,0.0
729,-1.4469968020915984,0,0,0.0,0.0
730,-1.309668456017971,0,0,0.0,0.0
731,3.6394640684127806,0,0,0.0,0.0
732,4.6933265209198,0,0,0.0,0.0
733,0.05706329047679901,0,0,0.0,0.0
734,1.1789982557296752,0,0,0.0,0.0
735,-1.4549879431724548,0,0,0.0,0.0
736,9.121031069755556,0,0,0.0,0.0
737,-0.3158728361129761,0,0,0.0,0.0
738,-1.761146283149719,0,0,0.0,0.0
739,-1.4350971326231956,0,0,0.0,0.0
740,-2.021003675460816,0,0,0.0,0.0
741,5.413526630401611,0,0,0.0,0.0
742,-2.014490365982056,0,0,0.0,0.0
743,-2.7347491145133973,0,0,0.0,0.0
744,-2.365989780426025,0,0,0.0,0.0
745,-2.597927847504616,0,0,0.0,0.0
746,-1.8459151268005367,0,0,0.0,0.0
747,-1.0587328672409058,0,0,0.0,0.0
748,-2.6074462175369257,0,0,0.0,0.0
749,1.1046546757221225,0,0,0.0,0.0
750,4.720412111282347,0,0,0.0,0.0
751,19.099027395248413,0,1,1.0,1.0
752,37.2669442459941,0,1,1.0,1.0
753,159.93939819335938,0,1,1.0,1.0
754,152.524161529541,1,1,1.0,1.0
755,102.59164237976074,1,1,1.0,1.0
756,52.99608898162842,1,1,0.0,0.0
757,27.156369781494146,1,1,0.0,0.0
758,14.693803548812866,0,0,0.0,0.0
759,2.786052441596985,0,0,0.0,0.0
760,5.310963726043701,0,0,0.0,0.0
761,1.5758010387420651,0,0,0.0,0.0
762,0.5157913357019425,0,0,0.0,0.0
763,-2.940436005592346,0,0,0.0,0.0
764,-1.8714072227478027,0,0,0.0,0.0
765,6.41290397644043,0,0,0.0,0.0
766,4.609578314423562,0,0,0.0,0.0
767,0.2954901814460754,0,0,0.0,0.0
768,1.9852072954177855,0,0,0.0,0.0
769,-1.8439074754714968,0,0,0.0,0.0
770,8.263605165481568,0,0,0.0,0.0
771,-2.927954268455505,0,0,0.0,0.0
772,-2.258773899078369,0,0,0.0,0.0
773,-1.4101710796356202,0,0,0.0,0.0
774,-1.8945242881774904,0,0,0.0,0.0
775,-0.8471746921539307,0,0,0.0,0.0
776,-2.6928290367126464,0,0,0.0,0.0
777,-2.576751136779785,0,0,0.0,0.0
778,-2.163668966293335,0,0,0.0,0.0
779,0.773144268989563,0,0,0.0,0.0
780,-1.4950571596622466,0,0,0.0,0.0
781,-1.4992025695741176,0,0,0.0,0.0
782,-2.7315399646759038,0,0,0.0,0.0
783,7.3565299987792985,0,0,0.0,0.0
784,-2.448176622390747,0,0,0.0,0.0
785,-2.486612951755524,0,0,0.0,0.0
786,-1.5573307037353517,0,0,0.0,0.0
787,-2.844873833656311,0,0,0.0,0.0
788,-2.659332013130188,0,0,0.0,0.0
789,-1.794028902053833,0,0,0.0,0.0
790,-1.828187596797943,0,0,0.0,0.0
791,-2.3244836211204527,0,0,0.0,0.0
792,-0.4668735809624195,0,0,0.0,0.0
793,-1.940524983406067,0,0,0.0,0.0
794,-1.659566554427147,0,0,0.0,0.0
795,-2.1335371494293214,0,0,0.0,0.0
796,0.42643987387418747,0,0,0.0,0.0
797,-2.0265244364738466,0,0,0.0,0.0
798,-2.2766819477081297,0,0,0.0,0.0
799,-2.3736030459403987,0,0,0.0,0.0
800,-0.05260162502527237,0,0,0.0,0.0
801,-2.362221121788025,0,0,0.0,0.0
802,-2.4297220945358275,0,0,0.0,0.0
803,-1.8587257325649265,0,0,0.0,0.0
804,0.4733851790428162,0,0,0.0,0.0
805,-2.5864723205566404,0,0,0.0,0.0
806,1.72714102268219,0,0,0.0,0.0
807,3.2618846595287323,0,0,0.0,0.0
808,-2.2914465427398683,1,0,0.0,0.0
809,15.115049743652346,1,1,1.0,1.0
810,51.13678970336914,1,1,1.0,1.0
811,11.414194679260257,1,0,0.0,0.0
812,6.0436646938323975,0,0,0.0,0.0
813,23.14393768310547,0,1,0.0,0.0
814,5.224619340896607,0,0,0.0,0.0
815,1.2930893778800965,0,0,0.0,0.0
816,0.9658534526824952,0,0,0.0,0.0
817,2.6238599121570587,0,0,0.0,0.0
818,-0.43456411361694336,0,0,0.0,0.0
819,-0.3560959577560425,0,0,0.0,0.0
820,1.9722225189208984,0,0,0.0,0.0
821,-2.1316894054412843,0,0,0.0,0.0
822,-2.2143406271934514,0,0,0.0,0.0
823,-0.8391916036605835,0,0,0.0,0.0
824,-2.4350061655044555,0,0,0.0,0.0
825,-1.9012854695320132,0,0,0.0,0.0
826,-2.016612005233765,0,0,0.0,0.0
827,-2.4485532522201536,0,0,0.0,0.0
828,-0.9844193577766418,0,0,0.0,0.0
829,-2.5815009832382203,0,0,0.0,0.0
830,-2.6143811464309694,0,0,0.0,0.0
831,-0.6558352142572403,0,0,0.0,0.0
832,0.19081587791442872,0,0,0.0,0.0
833,-2.7150262594223022,0,0,0.0,0.0
834,-3.015596103668213,0,0,0.0,0.0
835,-2.940123748779297,0,0,0.0,0.0
836,-0.7436661720275879,0,0,0.0,0.0
837,-3.0366846561431884,0,0,0.0,0.0
838,-2.228422975540161,0,0,0.0,0.0
839,-1.9617555379867555,0,0,0.0,0.0
840,-2.6013468742370605,0,0,0.0,0.0
841,-2.405690550804138,0,0,0.0,0.0
842,-1.799182367324829,0,0,0.0,0.0
843,-0.6872763633728027,0,0,0.0,0.0
844,-2.037625527381897,0,0,0.0,0.0
845,2.123881494998932,0,0,0.0,0.0
846,2.167901694774628,0,0,0.0,0.0
847,0.11822351217269896,0,0,0.0,0.0
848,-2.1892527341842647,0,0,0.0,0.0
849,-2.2327088594436644,0,0,0.0,0.0
850,-2.019134792685509,0,0,0.0,0.0
851,5.499087524414064,0,0,0.0,0.0
852,1.6943423813208938,0,0,0.0,0.0
853,-0.5396318078041077,0,0,0.0,0.0
854,4.969327318668365,0,0,0.0,0.0
855,-0.9065001010894777,0,0,0.0,0.0
856,-1.6230389595031738,0,0,0.0,0.0
857,-2.1400570154190057,0,0,0.0,0.0
858,-2.4708994388580323,0,0,0.0,0.0
859,-2.10524468421936,0,0,0.0,0.0
860,-1.01772962808609,0,0,0.0,0.0
861,6.774281230568887,0,0,0.0,0.0
862,28.39226188659668,1,1,1.0,1.0
863,291.1949920654297,1,1,1.0,1.0
864,366.195703125,1,1,1.0,1.0
865,287.6031951904297,1,1,1.0,1.0
866,63.194399642944326,0,1,0.0,0.0
867,19.011361503601073,0,1,0.0,0.0
868,18.66511392593384,0,1,0.0,0.0
869,18.81479091644287,0,1,0.0,0.0
870,23.840315055847174,0,1,0.0,0.0
871,18.996704864501954,0,1,0.0,0.0
872,12.028598022460935,0,0,0.0,0.0
873,-1.392840838432312,0,0,0.0,0.0
874,4.332244038581848,0,0,0.0,0.0
875,3.880696582794189,0,0,0.0,0.0
876,8.648030948638915,0,0,0.0,0.0
877,8.110211563110349,0,0,0.0,0.0
878,2.375214235112071,0,0,0.0,0.0
879,3.1584945440292365,0,0,0.0,0.0
880,4.098590075969696,0,0,0.0,0.0
881,7.72936897277832,0,0,0.0,0.0
882,3.810945415496826,0,0,0.0,0.0
883,1.9547609448432923,0,0,0.0,0.0
884,-0.09914565086364746,0,0,0.0,0.0
885,3.441960209608078,0,0,0.0,0.0
886,6.674323654174803,0,0,0.0,0.0
887,2.8364502668380736,0,0,0.0,0.0
888,6.058193778991699,0,0,0.0,0.0
889,5.932978916168213,0,0,0.0,0.0
890,8.852432155609131,0,0,0.0,0.0
891,11.480866813659668,0,0,0.0,0.0
892,11.083343696594238,0,0,0.0,0.0
893,2.169221377372742,0,0,0.0,0.0
894,2.3638708114624025,0,0,0.0,0.0
895,9.877309226989746,0,0,0.0,0.0
896,6.219014739990233,0,0,0.0,0.0
897,11.730950355529785,0,0,0.0,0.0
898,6.457447624206543,0,0,0.0,0.0
899,3.9593462228775023,0,0,0.0,0.0
900,3.7124416351318366,0,0,0.0,0.0
901,3.673781675100327,0,0,0.0,0.0
902,2.679910960793495,0,0,0.0,0.0
903,0.7286660611629486,0,0,0.0,0.0
904,9.043621349334718,0,0,0.0,0.0
905,10.279427337646485,0,0,0.0,0.0
906,0.5832919359207154,0,0,0.0,0.0
907,3.4810724735260017,0,0,0.0,0.0
908,18.208876991271968,0,1,0.0,0.0
909,9.273480415344238,0,0,0.0,0.0
910,2.246820902824402,0,0,0.0,0.0
911,8.705478763580322,0,0,0.0,0.0
912,8.920782661437988,0,0,0.0,0.0
913,11.116774082183838,0,0,0.0,0.0
914,8.679013526439666,0,0,0.0,0.0
915,8.628934299945831,0,0,0.0,0.0
916,12.168355989456177,0,0,0.0,0.0
917,13.383677768707276,0,0,0.0,0.0
918,21.722286701202393,0,1,1.0,1.0
919,37.598412132263185,0,1,1.0,1.0
920,320.8326721191406,1,1,1.0,1.0
921,357.7709686279297,1,1,1.0,1.0
922,288.9805099487305,1,1,1.0,1.0
923,133.75540313720705,0,1,0.0,0.0
924,63.80258140563965,0,1,0.0,0.0
925,55.56088943481446,0,1,0.0,0.0
926,36.724819564819335,0,1,0.0,0.0
927,35.09676189422608,0,1,0.0,0.0
928,55.79418716430664,0,1,0.0,0.0
929,55.601044464111325,0,1,0.0,0.0
930,53.86667175292969,0,1,0.0,0.0
931,45.948433303833006,0,1,0.0,0.0
932,61.06667938232422,0,1,0.0,0.0
933,59.16332015991211,0,1,0.0,0.0
934,55.8545654296875,0,1,0.0,0.0
935,43.09687538146973,0,1,0.0,0.0
936,64.22563934326172,0,1,0.0,0.0
937,63.41781463623047,0,1,0.0,0.0
938,66.08333435058594,0,1,0.0,0.0
939,46.02697029113771,0,1,0.0,0.0
940,60.67017593383789,0,1,0.0,0.0
941,49.441077423095706,0,1,0.0,0.0
942,18.864807224273683,0,1,0.0,0.0
943,40.87198257446289,0,1,0.0,0.0
944,20.907348823547363,0,1,0.0,0.0
945,23.72265720367432,0,1,0.0,0.0
946,37.42924156188965,0,1,0.0,0.0
947,37.771803283691405,0,1,0.0,0.0
948,41.768820571899404,0,1,0.0,0.0
949,49.513661193847646,0,1,0.0,0.0
950,48.634320449829104,0,1,0.0,0.0
951,40.479533767700204,0,1,0.0,0.0
952,23.334883785247804,0,1,0.0,0.0
953,18.240397667884828,0,1,0.0,0.0
954,27.152546882629395,0,1,0.0,0.0
955,42.20650291442871,0,1,0.0,0.0
956,22.185091972351074,0,1,0.0,0.0
957,24.554054546356202,0,1,0.0,0.0
958,31.93726978302002,0,1,0.0,0.0
959,12.878802538663148,0,0,0.0,0.0
960,19.37958221435547,0,1,0.0,0.0
961,15.113023281097412,0,1,0.0,0.0
962,10.08708210736513,0,0,0.0,0.0
963,5.004360866546631,0,0,0.0,0.0
964,14.806281757354734,0,0,0.0,0.0
965,12.829944467544555,0,0,0.0,0.0
966,12.547528630495071,0,0,0.0,0.0
967,9.128838562965393,0,0,0.0,0.0
968,7.202618217468261,0,0,0.0,0.0
969,9.170886707305907,0,0,0.0,0.0
970,4.642451500892639,0,0,0.0,0.0
971,8.679203730821609,0,0,0.0,0.0
972,4.25172872543335,0,0,0.0,0.0
973,4.608296098560095,0,0,0.0,0.0
974,16.714682924747468,0,1,0.0,0.0
975,55.38372824192047,0,1,0.0,0.0
976,104.92122826576231,1,1,1.0,1.0
977,212.64170837402344,1,1,1.0,1.0
978,167.75389404296874,1,1,1.0,1.0
979,134.00570373535157,1,1,0.0,0.0
980,95.88050651550293,0,1,0.0,0.0
981,77.51405906677245,0,1,0.0,0.0
982,71.08301887512206,0,1,0.0,0.0
983,37.48026576042175,0,1,0.0,0.0
984,17.588124641776083,0,1,0.0,0.0
985,19.023644828796385,0,1,0.0,0.0
986,8.96122703552246,0,0,0.0,0.0
987,4.924556398391724,0,0,0.0,0.0
988,-1.915666484832764,0,0,0.0,0.0
989,-3.161675250530243,0,0,0.0,0.0
990,-1.850781500339508,0,0,0.0,0.0
991,4.626046705245972,0,0,0.0,0.0
992,-1.1768074750900268,0,0,0.0,0.0
993,0.4605963468551636,0,0,0.0,0.0
994,0.09372806549072266,0,0,0.0,0.0
995,3.730061984062195,0,0,0.0,0.0
996,-2.228500366210937,0,0,0.0,0.0
997,-2.5331411242485045,0,0,0.0,0.0
998,-1.6353991001844406,0,0,0.0,0.0
999,-2.1152842342853546,0,0,0.0,0.0
1000,15.028385156393053,0,1,0.0,0.0
1001,-0.9006814241409302,0,0,0.0,0.0
1002,-0.8837307333946228,0,0,0.0,0.0
1003,2.3221720173954963,0,0,0.0,0.0
1004,2.513894405961037,0,0,0.0,0.0
1005,2.8138255402445798,0,0,0.0,0.0
1006,8.557093471288683,0,0,0.0,0.0
1007,2.3427692194934933,0,0,0.0,0.0
1008,8.505862432718278,0,0,0.0,0.0
1009,9.704639041423796,0,0,0.0,0.0
1010,11.424351847171787,0,0,0.0,0.0
1011,17.419703900814053,0,1,0.0,0.0
1012,15.672363084554672,0,1,0.0,0.0
1013,20.226970005035398,0,1,0.0,0.0
1014,11.463996303081512,0,0,0.0,0.0
1015,23.220658588409425,0,1,0.0,0.0
1016,13.879192304611205,0,0,0.0,0.0
1017,9.643098324537275,0,0,0.0,0.0
1018,9.833338129520417,0,0,0.0,0.0
1019,7.998020768165588,0,0,0.0,0.0
1020,9.02215908765793,0,0,0.0,0.0
1021,6.152987384796143,0,0,0.0,0.0
1022,6.257867825031282,0,0,0.0,0.0
1023,7.763988888263702,0,0,0.0,0.0
1024,1.8549745678901672,0,0,0.0,0.0
1025,0.7747230887413025,0,0,0.0,0.0
1026,0.5542201131582261,0,0,0.0,0.0
1027,-0.25942503213882445,0,0,0.0,0.0
1028,3.184293046593666,0,0,0.0,0.0
1029,0.7533913969993591,0,0,0.0,0.0
1030,-0.3695817708969116,0,0,0.0,0.0
1031,-0.8157078742980957,0,0,0.0,0.0
1032,-0.08707953095436098,0,0,0.0,0.0
1033,-1.7411924362182618,1,0,0.0,0.0
1034,-2.703395962715149,1,0,0.0,0.0
1035,-2.045814371109009,1,0,0.0,0.0
1036,-2.9357700824737547,1,0,0.0,0.0
1037,-2.4339366137981413,0,0,0.0,0.0
1038,-1.3129828453063963,0,0,0.0,0.0
1039,-2.9478366851806634,0,0,0.0,0.0
1040,-1.2332274913787842,0,0,0.0,0.0
1041,-2.9272633314132683,0,0,0.0,0.0
1042,-1.2016082525253295,0,0,0.0,0.0
1043,-0.3444051623344421,0,0,0.0,0.0
1044,-3.4854517340660096,0,0,0.0,0.0
1045,-3.4022222816944123,0,0,0.0,0.0
1046,-3.563749206066132,0,0,0.0,0.0
1047,-1.27184516787529,0,0,0.0,0.0
1048,-2.8082996368408204,0,0,0.0,0.0
1049,-3.3503690004348754,0,0,0.0,0.0
1050,-1.6984365701675417,0,0,0.0,0.0
1051,-1.49699969291687,0,0,0.0,0.0
1052,-4.421412098407745,0,0,0.0,0.0
1053,-4.488905501365662,0,0,0.0,0.0
1054,-2.289829206466675,0,0,0.0,0.0
1055,-3.7410877227783197,0,0,0.0,0.0
1056,-2.9045188903808588,0,0,0.0,0.0
1057,-4.178837394714355,0,0,0.0,0.0
1058,-4.257534682750702,0,0,0.0,0.0
1059,-1.8315749168396,0,0,0.0,0.0
1060,-3.823865509033203,0,0,0.0,0.0
1061,-3.210122346878052,0,0,0.0,0.0
1062,-1.5556404948234561,0,0,0.0,0.0
1063,-3.7087260782718663,0,0,0.0,0.0
1064,-2.925390434265137,0,0,0.0,0.0
1065,-2.663426196575165,0,0,0.0,0.0
1066,-3.137592053413391,0,0,0.0,0.0
1067,-2.8205056309700014,0,0,0.0,0.0
1068,-3.4527555227279665,0,0,0.0,0.0
1069,-3.7040000677108766,0,0,0.0,0.0
1070,-2.908586049079895,0,0,0.0,0.0
1071,-3.68681343793869,0,0,0.0,0.0
1072,-3.165846836566925,0,0,0.0,0.0
1073,-2.6881380558013914,0,0,0.0,0.0
1074,-2.0717540860176085,0,0,0.0,0.0
1075,-2.3811604738235475,0,0,0.0,0.0
1076,-2.7915598154067998,0,0,0.0,0.0
1077,-2.317283225059509,0,0,0.0,0.0
1078,-1.8526785679161548,0,0,0.0,0.0
1079,-3.164097666740417,0,0,0.0,0.0
1080,-3.229003119468689,0,0,0.0,0.0
1081,-1.4518700957298278,0,0,0.0,0.0
1082,1.5916550159454346,0,0,1.0,1.0
1083,6.3111801624298085,0,0,1.0,1.0
1084,7.560014629364014,0,0,1.0,1.0
1085,11.329030394554136,0,0,1.0,1.0
1086,25.51890091598034,0,1,1.0,1.0
1087,38.61771278381347,1,1,1.0,1.0
1088,62.456142616271975,1,1,1.0,1.0
1089,56.36578025817871,1,1,1.0,1.0
1090,25.34776113033295,1,1,0.0,0.0
1091,27.02684350013733,0,1,0.0,0.0
1092,14.685292625427243,0,0,0.0,0.0
1093,12.530395203828812,0,0,0.0,0.0
1094,6.566625428199768,0,0,0.0,0.0
1095,7.9989964962005615,0,0,0.0,0.0
1096,7.580802059173584,0,0,0.0,0.0
1097,7.90485634803772,0,0,0.0,0.0
1098,6.973745584487915,0,0,0.0,0.0
1099,5.668275451660156,0,0,0.0,0.0
1100,5.8475583553314205,0,0,0.0,0.0
1101,6.9366676807403564,0,0,0.0,0.0
1102,2.351004981994629,0,0,0.0,0.0
1103,1.814188814163208,0,0,0.0,0.0
1104,7.620941233634949,0,0,0.0,0.0
1105,0.72676682472229,0,0,0.0,0.0
1106,1.143938970565796,0,0,0.0,0.0
1107,3.191695070266724,0,0,0.0,0.0
1108,1.1974513053894045,0,0,0.0,0.0
1109,9.765402579307557,0,0,0.0,0.0
1110,3.854900074005127,0,0,0.0,0.0
1111,5.1570338249206555,0,0,0.0,0.0
1112,3.1334111213684084,0,0,0.0,0.0
1113,0.19163618087768555,0,0,0.0,0.0
1114,1.6100650787353517,0,0,0.0,0.0
1115,3.9376955032348633,0,0,0.0,0.0
1116,4.484735298156738,0,0,0.0,0.0
1117,3.6649136543273926,0,0,0.0,0.0
1118,0.6547120571136474,0,0,0.0,0.0
1119,3.445379638671875,0,0,0.0,0.0
1120,2.7895097732543945,0,0,0.0,0.0
1121,5.847032451629639,0,0,0.0,0.0
1122,4.156623649597168,0,0,0.0,0.0
1123,3.707163047790528,0,0,0.0,0.0
1124,2.6777836799621584,0,0,0.0,0.0
1125,3.8976864337921135,0,0,0.0,0.0
1126,2.4544989109039306,0,0,0.0,0.0
1127,0.07754459381103515,0,0,0.0,0.0
1128,3.959740924835205,0,0,0.0,0.0
1129,2.4126110076904297,0,0,0.0,0.0
1130,4.145865535736084,0,0,0.0,0.0
1131,5.9613674640655505,0,0,0.0,0.0
1132,4.5320127487182615,0,0,0.0,0.0
1133,3.5136706829071045,0,0,0.0,0.0
1134,2.9347481727600098,0,0,0.0,0.0
1135,2.6681360244750976,0,0,0.0,0.0
1136,2.4306092739105223,0,0,0.0,0.0
1137,3.0742539405822757,0,0,0.0,0.0
1138,3.3980504989624025,0,0,0.0,0.0
1139,4.544922065734864,0,0,0.0,0.0
1140,2.140719985961914,0,0,0.0,0.0
1141,3.398440265655517,1,0,0.0,0.0
1142,4.657315967790782,1,0,0.0,0.0
1143,3.3950953051447867,1,0,0.0,0.0
1144,11.419794750213622,1,0,1.0,0.0
1145,-0.6787665367126465,0,0,0.0,0.0
1146,1.06621150970459,0,0,0.0,0.0
1147,2.1266806602478026,0,0,0.0,0.0
1148,1.2026321411132812,0,0,0.0,0.0
1149,2.0407526969909666,0,0,0.0,0.0
1150,2.7529338359832765,0,0,0.0,0.0
1151,2.8596491336822516,0,0,0.0,0.0
1152,2.0452625274658205,0,0,0.0,0.0
1153,0.507690715789795,0,0,0.0,0.0
1154,1.6450615882873536,0,0,0.0,0.0
1155,0.5327900886535645,0,0,0.0,0.0
1156,0.4600389957427978,0,0,0.0,0.0
1157,1.5427877426147458,0,0,0.0,0.0
1158,-0.011528968811035156,0,0,0.0,0.0
1159,2.039909076690674,0,0,0.0,0.0
1160,4.849150371551514,0,0,0.0,0.0
1161,3.141267156600952,0,0,0.0,0.0
1162,1.194596767425537,0,0,0.0,0.0
1163,1.1913373470306396,0,0,0.0,0.0
1164,4.192200708389282,0,0,0.0,0.0
1165,2.8310552120208734,0,0,0.0,0.0
1166,5.591351175308229,0,0,0.0,0.0
1167,5.770818901062013,0,0,0.0,0.0
1168,4.204781007766724,0,0,0.0,0.0
1169,1.8826292991638185,0,0,0.0,0.0
1170,4.7044063091278066,0,0,0.0,0.0
1171,4.618614768981933,0,0,0.0,0.0
1172,3.3614233016967767,0,0,0.0,0.0
1173,4.876154518127441,0,0,0.0,0.0
1174,2.3857097625732417,0,0,0.0,0.0
1175,3.3268229484558107,0,0,0.0,0.0
1176,4.723778390884401,0,0,0.0,0.0
1177,6.7946961402893065,0,0,0.0,0.0
1178,4.1638189315795895,0,0,0.0,0.0
1179,2.2250791072845457,0,0,0.0,0.0
1180,3.6326871395111078,0,0,0.0,0.0
1181,5.0032546043396,0,0,0.0,0.0
1182,3.8826783657073975,0,0,0.0,0.0
1183,3.616663837432861,0,0,0.0,0.0
1184,1.4503213882446289,0,0,0.0,0.0
1185,0.20947632789611814,0,0,0.0,0.0
1186,3.4254793643951422,0,0,0.0,0.0
1187,1.1140451431274414,0,0,0.0,0.0
1188,3.6459976196289055,0,0,0.0,0.0
1189,5.7394074440002445,0,0,0.0,0.0
1190,2.395402622222901,0,0,0.0,0.0
1191,4.371525239944458,0,0,0.0,0.0
1192,6.178776931762696,0,0,0.0,0.0
1193,4.510236215591432,0,0,0.0,0.0
1194,4.693887948989868,0,0,0.0,0.0
1195,11.248630851507187,0,0,1.0,1.0
1196,31.04314824044705,0,1,1.0,1.0
1197,32.42482538223267,0,1,1.0,1.0
1198,21.600591564178465,1,1,1.0,1.0
1199,178.94539260864258,1,1,1.0,1.0
1200,165.2918914794922,1,1,1.0,1.0
1201,130.74224777221679,1,1,1.0,1.0
1202,142.34818115234376,0,1,1.0,1.0
1203,79.36655731201172,0,1,0.0,0.0
1204,55.94991245269775,0,1,0.0,0.0
1205,44.51624870300293,0,1,0.0,0.0
1206,49.855459976196286,0,1,0.0,0.0
1207,31.50088996887207,0,1,0.0,0.0
