index,172.20.1.203,172.20.2.221,172.20.1.202,172.20.2.233,172.20.1.213,172.20.2.231,172.20.1.214,172.20.1.204,172.20.1.205,172.20.2.222,172.20.1.217,172.20.1.216,172.20.2.236,172.20.2.232,172.20.1.206,172.20.2.223,172.20.2.237,172.20.1.218,172.20.2.234,172.20.1.222,172.20.2.224,172.20.1.207,172.20.2.238,172.20.1.221,172.20.1.220,172.20.2.235,172.20.1.208,172.20.1.209,172.20.2.229,172.20.2.225,172.20.2.239,172.20.1.219,172.20.2.230,172.20.1.212,label,target
1639,14996.0,12008.0,14243.0,11910.0,29261.0,11087.0,33364.0,13057.0,19043.0,10669.0,29876.0,33159.0,29238.0,26615.0,5389.0,5511.0,164044.0,579065.0,123868.0,962003.0,5054.0,4603.0,102498.0,112696.0,101249.0,97889.0,19312.0,19780.0,19003.0,21216.0,20099.0,5507.0,4866.0,9555.0,0,
1640,16863.0,12008.0,16157.0,11295.0,29529.0,10451.0,29683.0,19572.0,10645.0,10118.0,27778.0,25513.0,29574.0,27605.0,5682.0,4523.0,164044.0,628567.0,128670.0,960583.0,4686.0,4360.0,102498.0,114715.0,110831.0,104123.0,21856.0,20912.0,21174.0,20587.0,24082.0,5966.0,6322.0,8006.0,0,
1641,11066.0,12290.0,13116.0,11295.0,28938.0,10146.0,28716.0,23700.0,35053.0,24358.0,27677.0,29455.0,29574.0,27605.0,4253.0,3718.0,140545.0,539064.0,126688.0,1042773.0,4686.0,4360.0,94127.0,95300.0,106347.0,102183.0,16734.0,21290.0,17378.0,16246.0,22916.0,3779.0,8601.0,9125.0,0,
1642,16475.0,12846.0,14683.0,10066.0,32737.0,10146.0,32733.0,11773.0,14213.0,21213.0,28419.0,33934.0,27916.0,23875.0,4813.0,4579.0,165622.0,686763.0,142517.0,977321.0,3967.0,4350.0,94127.0,112215.0,118416.0,102183.0,16734.0,23488.0,17378.0,16246.0,24308.0,5947.0,6100.0,8404.0,0,
1643,13410.0,13733.0,15677.0,10300.0,29686.0,10061.0,32311.0,11773.0,14213.0,17061.0,27238.0,33934.0,29346.0,30476.0,3480.0,4579.0,153214.0,638725.0,125174.0,1009783.0,5465.0,6140.0,103763.0,104490.0,98988.0,99010.0,17435.0,16874.0,18290.0,20136.0,24575.0,4077.0,6100.0,8557.0,0,
1644,15421.0,13918.0,16232.0,11638.0,30832.0,10061.0,30382.0,17556.0,12610.0,19106.0,29710.0,27714.0,25354.0,23578.0,5354.0,3848.0,161389.0,696172.0,125174.0,914059.0,3287.0,4683.0,109412.0,115458.0,116342.0,99010.0,23018.0,25241.0,21151.0,21469.0,22638.0,5246.0,7717.0,8285.0,0,
1645,15421.0,13918.0,13306.0,12483.0,30863.0,10061.0,28436.0,25022.0,20434.0,19106.0,31455.0,29345.0,25354.0,23578.0,4047.0,3848.0,160119.0,705537.0,128021.0,1023616.0,5051.0,5301.0,108470.0,100922.0,98217.0,102520.0,19644.0,18412.0,17565.0,20656.0,22296.0,5446.0,7717.0,7830.0,0,
1646,15578.0,11264.0,12786.0,12483.0,27094.0,11170.0,29429.0,13473.0,20434.0,9282.0,26783.0,28897.0,23325.0,25071.0,4799.0,5550.0,160119.0,582670.0,125831.0,914374.0,5100.0,4483.0,105483.0,104372.0,108142.0,105029.0,21108.0,22527.0,20769.0,20710.0,23353.0,3386.0,6682.0,9717.0,0,
1647,17490.0,13901.0,15997.0,10560.0,28933.0,10251.0,27492.0,18445.0,24250.0,14288.0,25841.0,28662.0,29737.0,25823.0,5600.0,3286.0,138812.0,581187.0,134320.0,946086.0,4306.0,4965.0,96001.0,105125.0,108578.0,94642.0,19206.0,21767.0,19361.0,18401.0,22303.0,4031.0,7513.0,6425.0,0,
1648,15775.0,12850.0,15997.0,12130.0,31711.0,10736.0,35114.0,27194.0,16002.0,18961.0,33806.0,36100.0,29784.0,26006.0,8523.0,4605.0,154709.0,647115.0,134320.0,913489.0,5302.0,4510.0,104475.0,125378.0,108578.0,107614.0,19156.0,21179.0,19361.0,18401.0,24267.0,4550.0,8133.0,10224.0,0,
1649,17779.0,13963.0,18609.0,10111.0,34389.0,11172.0,32840.0,27153.0,25046.0,13258.0,33809.0,30262.0,29784.0,27620.0,5657.0,5192.0,154709.0,564605.0,155032.0,913489.0,4965.0,3432.0,107530.0,120318.0,104359.0,112340.0,23214.0,21179.0,19397.0,22050.0,24404.0,4566.0,7490.0,9244.0,0,
1650,15132.0,13041.0,11809.0,10111.0,30191.0,11172.0,34598.0,28140.0,24753.0,13258.0,30152.0,32794.0,28721.0,27620.0,4528.0,3868.0,146132.0,564605.0,160063.0,1006463.0,5122.0,5621.0,107530.0,117469.0,104359.0,112340.0,22861.0,21737.0,21559.0,22050.0,24404.0,4566.0,7937.0,8814.0,0,
1651,17042.0,13941.0,16681.0,11609.0,34301.0,10257.0,30924.0,25546.0,20573.0,6841.0,29995.0,29597.0,27914.0,28441.0,5489.0,4854.0,158988.0,583593.0,140654.0,995525.0,5863.0,5365.0,109331.0,117469.0,112795.0,108406.0,22429.0,22762.0,20455.0,18079.0,24808.0,5184.0,8248.0,7847.0,0,
1652,14623.0,14251.0,15860.0,10436.0,29158.0,10257.0,31908.0,19606.0,23563.0,13261.0,29797.0,32414.0,28962.0,27102.0,5413.0,3868.0,149043.0,617121.0,155197.0,1008849.0,4363.0,2853.0,110237.0,102814.0,110570.0,107137.0,21404.0,22149.0,21089.0,20982.0,22920.0,3075.0,8248.0,8296.0,0,
1653,15212.0,14251.0,15212.0,11019.0,32877.0,10568.0,29915.0,16593.0,18864.0,23082.0,32265.0,29504.0,29610.0,28701.0,5265.0,4598.0,150249.0,626014.0,157791.0,1039653.0,4430.0,3934.0,112211.0,110718.0,112323.0,110007.0,20870.0,23761.0,20714.0,20284.0,22298.0,3669.0,5747.0,8723.0,0,
1654,16473.0,14684.0,15270.0,11925.0,31410.0,12189.0,33794.0,17771.0,26793.0,23082.0,32375.0,28353.0,28287.0,28701.0,4767.0,4286.0,159443.0,639253.0,155588.0,1012735.0,4919.0,4549.0,111786.0,115816.0,119581.0,104749.0,23185.0,23579.0,20714.0,21099.0,22298.0,2860.0,7049.0,8723.0,0,
1655,18446.0,13417.0,17985.0,12518.0,29745.0,10817.0,31839.0,19851.0,15430.0,18809.0,33515.0,30878.0,26894.0,29043.0,6738.0,4929.0,167558.0,659837.0,154945.0,913808.0,4576.0,5376.0,107460.0,116158.0,114210.0,109304.0,23556.0,22741.0,21219.0,21711.0,20589.0,4514.0,6836.0,8550.0,0,
1656,13242.0,12373.0,12943.0,10622.0,30292.0,12164.0,29792.0,23959.0,24287.0,18521.0,30180.0,30117.0,26711.0,29043.0,4294.0,5760.0,147690.0,611418.0,134464.0,827135.0,5915.0,4714.0,97877.0,109100.0,114210.0,95101.0,17331.0,21387.0,17036.0,18728.0,23001.0,4597.0,5013.0,10155.0,0,
1657,18953.0,14705.0,19217.0,12311.0,30292.0,9904.0,32851.0,22259.0,13709.0,24014.0,34528.0,31187.0,29408.0,23233.0,4057.0,5504.0,147690.0,578183.0,160452.0,899761.0,4384.0,4603.0,104691.0,109100.0,120425.0,109867.0,21958.0,23841.0,17036.0,18728.0,25311.0,5294.0,8864.0,8257.0,0,
1658,14339.0,13374.0,15138.0,9791.0,30308.0,10037.0,28911.0,20342.0,22320.0,16463.0,31292.0,32978.0,28910.0,27278.0,5414.0,5504.0,160988.0,677919.0,159351.0,989213.0,5175.0,3535.0,111811.0,108194.0,112561.0,112777.0,23980.0,18403.0,19998.0,18792.0,25311.0,3601.0,8379.0,8114.0,0,
1659,16713.0,13374.0,14828.0,9791.0,37720.0,10742.0,31516.0,17754.0,26421.0,16318.0,28100.0,29576.0,30104.0,30222.0,3279.0,3793.0,152158.0,691447.0,150203.0,1047138.0,5535.0,5945.0,111811.0,126388.0,119770.0,112777.0,21345.0,24619.0,19963.0,18792.0,24421.0,3928.0,8381.0,6659.0,0,
1660,17637.0,9102.0,15875.0,11157.0,31247.0,11254.0,31516.0,29749.0,15481.0,16741.0,28225.0,32282.0,26214.0,28809.0,3279.0,4617.0,145343.0,542437.0,149897.0,984878.0,4798.0,4603.0,98698.0,96696.0,106599.0,96959.0,19888.0,23487.0,19814.0,14473.0,25453.0,3515.0,8705.0,6659.0,0,
1661,15762.0,9102.0,13998.0,12527.0,29535.0,11313.0,31144.0,16699.0,26911.0,13018.0,26927.0,29778.0,27231.0,28809.0,5169.0,4124.0,143532.0,662027.0,163234.0,950378.0,5713.0,4865.0,98698.0,112501.0,112279.0,109752.0,23234.0,22241.0,20554.0,20996.0,24497.0,4326.0,8272.0,8443.0,0,
1662,18174.0,13116.0,19622.0,12527.0,29751.0,11313.0,34509.0,21913.0,20532.0,24101.0,33395.0,32027.0,29079.0,31224.0,5880.0,5673.0,165030.0,672798.0,156503.0,950378.0,4562.0,5397.0,107837.0,117312.0,115274.0,109752.0,22416.0,22622.0,20498.0,20996.0,23985.0,4527.0,9276.0,7617.0,0,
1663,12142.0,13116.0,17114.0,9882.0,30953.0,10999.0,33123.0,31534.0,20532.0,19380.0,33789.0,33427.0,28805.0,28293.0,4739.0,5673.0,165030.0,622833.0,144072.0,960189.0,4550.0,5397.0,107837.0,120083.0,116146.0,107885.0,23377.0,22856.0,19150.0,20094.0,24401.0,6476.0,6832.0,8403.0,0,
1664,16268.0,13540.0,17965.0,9882.0,29539.0,11644.0,33177.0,23106.0,16602.0,19380.0,29695.0,27132.0,29592.0,29037.0,4632.0,4117.0,154351.0,675695.0,167289.0,1052148.0,4556.0,4707.0,114674.0,119713.0,114339.0,111000.0,25063.0,22755.0,21637.0,21371.0,24534.0,4731.0,10368.0,8009.0,0,
1665,14501.0,14040.0,15279.0,12380.0,34543.0,10165.0,32857.0,22191.0,29058.0,11483.0,32015.0,34691.0,29228.0,28087.0,4954.0,5440.0,158198.0,586493.0,167289.0,1039895.0,5333.0,4707.0,115050.0,121595.0,124900.0,106582.0,21864.0,22986.0,20423.0,20627.0,25623.0,4483.0,10368.0,9172.0,0,
1666,17669.0,12981.0,15426.0,11668.0,30294.0,11861.0,33025.0,27990.0,18305.0,22139.0,33799.0,34423.0,26731.0,26480.0,5577.0,3624.0,159317.0,680498.0,180369.0,896473.0,5204.0,4707.0,112044.0,122008.0,113889.0,106801.0,21572.0,21986.0,20423.0,19846.0,23776.0,3995.0,8021.0,11314.0,0,
1667,13228.0,12981.0,14449.0,9760.0,34492.0,11861.0,29562.0,21274.0,24621.0,20150.0,30960.0,32346.0,26731.0,29540.0,4630.0,5098.0,134882.0,531959.0,169809.0,896473.0,5204.0,4541.0,107796.0,108476.0,115871.0,102949.0,23502.0,19681.0,19679.0,18798.0,25821.0,5589.0,6027.0,10829.0,0,
1668,17743.0,11492.0,17756.0,10431.0,29589.0,9556.0,32344.0,20148.0,23754.0,12749.0,33897.0,31226.0,26284.0,27170.0,4615.0,4791.0,153464.0,636867.0,175435.0,863897.0,5250.0,4831.0,102182.0,125060.0,117380.0,107109.0,23502.0,21655.0,21585.0,21507.0,23439.0,5048.0,9475.0,7394.0,0,
1669,15544.0,11492.0,18422.0,9927.0,34931.0,10125.0,34636.0,23828.0,23754.0,23301.0,33897.0,33422.0,28522.0,27170.0,3436.0,4199.0,159021.0,636867.0,175435.0,989869.0,5581.0,5437.0,114118.0,124109.0,127935.0,107934.0,23623.0,22175.0,21953.0,21507.0,24962.0,3407.0,9475.0,9722.0,0,
1670,17671.0,13391.0,17320.0,11228.0,34446.0,11383.0,34636.0,23729.0,23268.0,23301.0,30293.0,35407.0,27204.0,30506.0,3885.0,5653.0,163870.0,593525.0,186581.0,989869.0,5002.0,6079.0,114118.0,124109.0,127058.0,107934.0,23909.0,24271.0,22093.0,19091.0,24962.0,4482.0,7507.0,7879.0,0,
1671,16215.0,15437.0,16098.0,11228.0,28444.0,11979.0,30453.0,24580.0,26274.0,19834.0,33140.0,30006.0,29283.0,28728.0,5976.0,2867.0,136972.0,666206.0,164867.0,856234.0,5656.0,4311.0,108035.0,108473.0,111104.0,103204.0,20024.0,22687.0,19955.0,19091.0,24039.0,4888.0,7465.0,9734.0,0,
1672,16215.0,12540.0,18755.0,12365.0,32643.0,9943.0,34570.0,29064.0,21961.0,19834.0,36042.0,37993.0,25107.0,24548.0,3102.0,4124.0,153473.0,538566.0,164867.0,908121.0,5656.0,6427.0,105929.0,119933.0,111104.0,103804.0,22541.0,24483.0,18666.0,20974.0,26066.0,3852.0,7125.0,9156.0,0,
1673,13974.0,13058.0,15644.0,12700.0,34452.0,9943.0,31064.0,30680.0,16419.0,17822.0,33949.0,30436.0,25107.0,29591.0,2602.0,3699.0,150310.0,645227.0,176884.0,988978.0,4058.0,4497.0,109728.0,119960.0,116206.0,109483.0,20238.0,23557.0,21996.0,22212.0,26066.0,3454.0,7925.0,8270.0,0,
1674,13974.0,13058.0,15644.0,12187.0,31543.0,10538.0,31389.0,17825.0,13658.0,23960.0,29336.0,30442.0,30823.0,31089.0,4340.0,4598.0,147266.0,595669.0,171955.0,988978.0,5250.0,5171.0,110543.0,116381.0,118199.0,109483.0,19257.0,23956.0,21996.0,20324.0,22706.0,3522.0,8292.0,8830.0,0,
1675,15836.0,13948.0,17897.0,10873.0,35771.0,12742.0,33606.0,16515.0,19114.0,21721.0,29336.0,36531.0,29844.0,28555.0,6088.0,5004.0,147266.0,595669.0,171955.0,1022332.0,5250.0,4094.0,110543.0,127972.0,118199.0,113872.0,23848.0,22051.0,20549.0,20324.0,22706.0,3932.0,7885.0,8940.0,0,
1676,15255.0,12033.0,18783.0,10851.0,31017.0,9153.0,33636.0,9213.0,21701.0,20713.0,35682.0,28599.0,27693.0,28861.0,5081.0,3542.0,161370.0,520099.0,173819.0,1040866.0,4562.0,3536.0,108615.0,118555.0,121780.0,106218.0,21366.0,23577.0,20549.0,20573.0,24070.0,3932.0,9464.0,7955.0,0,
1677,14722.0,14973.0,14252.0,9815.0,30121.0,13270.0,30328.0,33421.0,29149.0,22755.0,30227.0,31706.0,25095.0,27388.0,3604.0,3718.0,142249.0,592482.0,169351.0,942217.0,4245.0,5296.0,106201.0,104010.0,109849.0,105517.0,18442.0,21154.0,18859.0,21396.0,23609.0,4302.0,8791.0,9439.0,0,
1678,18760.0,15161.0,17919.0,12426.0,34240.0,13270.0,34950.0,16648.0,18247.0,24745.0,33206.0,32390.0,30023.0,28240.0,5298.0,3786.0,142249.0,621732.0,169351.0,942217.0,4637.0,4160.0,106201.0,104010.0,109849.0,110575.0,25090.0,24498.0,21053.0,21396.0,23609.0,4302.0,8739.0,8132.0,0,
1679,16347.0,14323.0,16853.0,10142.0,30668.0,11199.0,31944.0,19594.0,22094.0,24745.0,31475.0,30019.0,30481.0,27901.0,5140.0,5098.0,139312.0,639711.0,166159.0,993513.0,6116.0,6927.0,107022.0,112404.0,109077.0,111031.0,22865.0,24498.0,17757.0,20895.0,23191.0,7369.0,8908.0,8314.0,0,
1680,14950.0,14617.0,14901.0,11691.0,36898.0,12410.0,29058.0,22697.0,23583.0,18263.0,31475.0,31780.0,28603.0,30624.0,4850.0,4010.0,156124.0,696588.0,158488.0,940876.0,6116.0,2923.0,105919.0,111498.0,113580.0,109121.0,21128.0,22826.0,19753.0,18706.0,25274.0,7369.0,9466.0,9765.0,0,
1681,16717.0,13575.0,15625.0,12000.0,28727.0,12410.0,30245.0,24903.0,24223.0,17343.0,29771.0,32265.0,28292.0,28430.0,3820.0,4010.0,138224.0,594592.0,158473.0,1080800.0,4588.0,6497.0,105919.0,111613.0,115711.0,112812.0,23780.0,24032.0,20562.0,20775.0,23965.0,4745.0,7092.0,7232.0,0,
1682,16093.0,12992.0,13065.0,12441.0,34245.0,10493.0,31121.0,16956.0,20869.0,23012.0,32785.0,32118.0,30501.0,32376.0,4978.0,5354.0,138224.0,710621.0,142988.0,985133.0,5912.0,5461.0,110513.0,113469.0,115711.0,107613.0,21083.0,22729.0,19967.0,19940.0,23965.0,5082.0,8395.0,7828.0,0,
1683,17034.0,13384.0,17090.0,11597.0,30004.0,12499.0,30678.0,25815.0,17296.0,11564.0,30775.0,32273.0,28067.0,26671.0,5166.0,5335.0,157309.0,557305.0,139085.0,988412.0,4513.0,4756.0,106798.0,114293.0,120064.0,109466.0,19809.0,25436.0,19993.0,19940.0,23923.0,4545.0,8281.0,8464.0,0,
1684,16123.0,14589.0,13603.0,12151.0,33807.0,9287.0,30778.0,15772.0,17296.0,11564.0,32437.0,35171.0,28442.0,26671.0,5393.0,5835.0,157309.0,612856.0,157313.0,1005423.0,5232.0,5102.0,110811.0,116783.0,112375.0,103667.0,24264.0,21946.0,18470.0,18409.0,26044.0,5263.0,8281.0,8464.0,0,
1685,15469.0,13306.0,18647.0,10523.0,27619.0,12933.0,30499.0,17185.0,12816.0,11335.0,27930.0,28831.0,27727.0,26431.0,5393.0,5532.0,147686.0,573904.0,134966.0,1050686.0,4430.0,4674.0,108786.0,108429.0,110169.0,107551.0,23562.0,23019.0,19853.0,21559.0,21196.0,5395.0,6367.0,7437.0,0,
1686,10541.0,13219.0,12624.0,12381.0,30973.0,12197.0,27876.0,24602.0,30571.0,11335.0,29906.0,28467.0,28558.0,26571.0,3515.0,4605.0,140371.0,588561.0,138968.0,1049617.0,4671.0,6438.0,101255.0,99574.0,110010.0,106624.0,21280.0,17527.0,19853.0,19403.0,21617.0,5882.0,7988.0,7437.0,0,
1687,16796.0,13162.0,13923.0,12138.0,30973.0,10329.0,29565.0,23176.0,25826.0,14974.0,24879.0,28674.0,29791.0,27879.0,6280.0,3537.0,135537.0,643815.0,154464.0,1011155.0,4671.0,5154.0,113042.0,112667.0,116544.0,110118.0,22036.0,23052.0,21123.0,22004.0,25494.0,4382.0,7988.0,5572.0,0,
1688,17541.0,13162.0,14844.0,10468.0,30242.0,11844.0,31172.0,12792.0,16667.0,22150.0,29985.0,33011.0,31946.0,29972.0,4415.0,5241.0,158953.0,643815.0,150611.0,927761.0,4436.0,5108.0,107744.0,110300.0,111275.0,110118.0,20857.0,19931.0,21123.0,22211.0,25494.0,2997.0,6592.0,9715.0,0,
1689,14174.0,14500.0,14544.0,11355.0,30242.0,10399.0,30238.0,29487.0,18714.0,14378.0,29589.0,28942.0,31946.0,31427.0,4577.0,5448.0,142629.0,552553.0,147130.0,1004131.0,4174.0,4676.0,110066.0,106797.0,109755.0,107141.0,21059.0,19163.0,20426.0,18452.0,23744.0,2597.0,6592.0,9715.0,0,
1690,15560.0,14302.0,16011.0,11140.0,33634.0,11754.0,30399.0,18831.0,20520.0,18108.0,33419.0,31833.0,31659.0,23070.0,6926.0,5448.0,167228.0,552553.0,154778.0,1022814.0,5169.0,4530.0,107536.0,106797.0,116343.0,107141.0,20637.0,23956.0,20426.0,21939.0,25249.0,4045.0,6739.0,8638.0,0,
1691,13928.0,14302.0,15083.0,11159.0,31667.0,12492.0,30747.0,18831.0,15778.0,18108.0,29165.0,30228.0,31818.0,23070.0,4503.0,2906.0,167228.0,660256.0,132502.0,1030069.0,4314.0,5607.0,102741.0,104209.0,114868.0,105849.0,20660.0,22536.0,18830.0,19755.0,23879.0,3671.0,9978.0,8555.0,0,
1692,16452.0,12225.0,14197.0,10434.0,30661.0,12492.0,31395.0,13983.0,25539.0,17483.0,27035.0,25631.0,25082.0,24786.0,5003.0,4610.0,153388.0,549863.0,137870.0,1078884.0,5457.0,5607.0,104583.0,109486.0,102900.0,101709.0,20660.0,23633.0,18421.0,20458.0,24569.0,4664.0,7564.0,9215.0,0,
1693,14630.0,12012.0,15810.0,12229.0,29031.0,10898.0,30782.0,21956.0,19056.0,25171.0,29102.0,25805.0,26185.0,30792.0,5743.0,5023.0,138382.0,690132.0,137515.0,1008409.0,3445.0,4291.0,104583.0,105238.0,110400.0,105191.0,22039.0,23129.0,17946.0,21220.0,22068.0,3377.0,9658.0,6897.0,0,
1694,13220.0,11997.0,12712.0,12229.0,29836.0,11239.0,32136.0,22855.0,26020.0,25171.0,25289.0,27551.0,29135.0,30792.0,5220.0,3935.0,147881.0,690132.0,122125.0,1082133.0,5912.0,5807.0,110521.0,105859.0,105737.0,105191.0,22039.0,19688.0,19953.0,20436.0,23515.0,3846.0,9658.0,11452.0,0,
1695,17642.0,15151.0,18724.0,10484.0,28873.0,8550.0,28539.0,19459.0,26020.0,13756.0,31985.0,29167.0,25325.0,26620.0,4391.0,5721.0,147881.0,554293.0,132693.0,896218.0,5043.0,5807.0,101138.0,110045.0,110516.0,101245.0,21543.0,23121.0,18363.0,21689.0,23026.0,5001.0,7953.0,7992.0,0,
1696,13616.0,11451.0,13873.0,11107.0,33339.0,10931.0,29483.0,19942.0,7968.0,26952.0,28387.0,29167.0,25325.0,30344.0,5452.0,2967.0,140749.0,521226.0,142198.0,896218.0,4430.0,5717.0,101138.0,95608.0,100120.0,95845.0,19333.0,20767.0,16123.0,18725.0,23026.0,4595.0,7771.0,9931.0,0,
1697,15567.0,11765.0,15605.0,11652.0,28911.0,11053.0,31789.0,10064.0,15532.0,11754.0,27794.0,24876.0,25504.0,23727.0,4835.0,4342.0,156371.0,647337.0,125283.0,1028980.0,4637.0,2235.0,110538.0,108632.0,113292.0,105333.0,19333.0,21905.0,20518.0,18725.0,23331.0,3072.0,7165.0,8758.0,0,
1698,17360.0,13161.0,17777.0,11137.0,30309.0,9703.0,28050.0,10064.0,12985.0,18857.0,31182.0,33086.0,29149.0,30640.0,5151.0,4267.0,161422.0,650411.0,125283.0,876939.0,4637.0,5825.0,93515.0,107514.0,100244.0,94033.0,17180.0,20665.0,17302.0,17806.0,22787.0,6069.0,7165.0,7857.0,0,
1699,16012.0,11758.0,12724.0,11921.0,28725.0,9703.0,29795.0,21894.0,22117.0,25200.0,27954.0,29918.0,29149.0,26117.0,5461.0,4605.0,144316.0,616623.0,139039.0,876939.0,2302.0,6330.0,93515.0,111645.0,103087.0,104892.0,18437.0,19822.0,17302.0,20045.0,22765.0,3453.0,8251.0,8789.0,0,
1700,16012.0,13765.0,14955.0,11647.0,27583.0,11581.0,29419.0,20885.0,18657.0,16856.0,28842.0,27150.0,27655.0,29539.0,3023.0,4760.0,148764.0,705393.0,121877.0,846337.0,4156.0,3416.0,98553.0,103990.0,101150.0,107685.0,18436.0,18174.0,19836.0,20398.0,21042.0,5401.0,5960.0,8902.0,0,
1701,12722.0,12716.0,14908.0,10350.0,34643.0,10013.0,32046.0,18875.0,30809.0,24527.0,28658.0,30152.0,22812.0,24532.0,5055.0,5673.0,151916.0,603651.0,130901.0,834073.0,5189.0,5029.0,91144.0,109829.0,111779.0,103319.0,20773.0,21748.0,20310.0,19297.0,21042.0,5738.0,7961.0,7774.0,0,
1702,15709.0,13762.0,16165.0,10356.0,26898.0,11984.0,30220.0,8248.0,23049.0,15268.0,30321.0,24944.0,26802.0,26797.0,6184.0,3030.0,142822.0,687285.0,134412.0,773061.0,5189.0,6208.0,102553.0,103624.0,102741.0,97201.0,19738.0,20722.0,20310.0,17510.0,20795.0,5726.0,6206.0,5534.0,0,
1703,14705.0,11838.0,16165.0,9912.0,28496.0,11984.0,30394.0,28050.0,25369.0,14702.0,28572.0,27886.0,25586.0,28511.0,5489.0,5429.0,155288.0,688623.0,118777.0,909968.0,3926.0,4720.0,105048.0,100307.0,98186.0,104222.0,22308.0,19170.0,19518.0,17510.0,23067.0,4396.0,6206.0,7196.0,0,
1704,10722.0,13530.0,12092.0,9332.0,27356.0,9957.0,27852.0,20232.0,10993.0,14923.0,25447.0,29446.0,28557.0,29145.0,3845.0,5429.0,160181.0,655016.0,94658.0,877524.0,4919.0,4640.0,94632.0,105707.0,103261.0,103551.0,17893.0,19170.0,18590.0,20224.0,23948.0,6262.0,7129.0,7326.0,0,
1705,13758.0,13673.0,14905.0,9332.0,30127.0,9957.0,28964.0,23222.0,22519.0,19354.0,25776.0,31923.0,26412.0,26655.0,5605.0,5591.0,162300.0,678188.0,109843.0,906791.0,4761.0,4690.0,104559.0,105707.0,98311.0,103551.0,21478.0,21104.0,19763.0,18541.0,22316.0,4258.0,6455.0,8302.0,0,
1706,14117.0,13673.0,13928.0,11850.0,31304.0,10392.0,27869.0,14732.0,15312.0,17875.0,29381.0,26521.0,26412.0,26655.0,4335.0,4929.0,163236.0,684004.0,118767.0,906791.0,5400.0,6768.0,103388.0,110947.0,106008.0,106900.0,21554.0,19477.0,19763.0,20405.0,23700.0,5921.0,8925.0,8878.0,0,
1707,16286.0,13028.0,14462.0,10273.0,28627.0,10392.0,30037.0,16895.0,28958.0,7277.0,27799.0,28477.0,27281.0,29596.0,5715.0,4436.0,163236.0,677065.0,106426.0,899753.0,5400.0,4258.0,105303.0,95357.0,100922.0,106900.0,19786.0,20126.0,19483.0,20266.0,23700.0,5921.0,8973.0,6990.0,0,
1708,14472.0,13028.0,13305.0,10989.0,29356.0,10038.0,30037.0,20470.0,19370.0,7277.0,27240.0,27769.0,28312.0,29596.0,5433.0,3936.0,155642.0,677065.0,115606.0,722431.0,5175.0,5549.0,105303.0,105871.0,95025.0,94011.0,23154.0,21879.0,19728.0,17555.0,22409.0,3407.0,7566.0,7832.0,0,
1709,14943.0,10607.0,13844.0,10989.0,28246.0,10038.0,28164.0,22344.0,22451.0,20860.0,27240.0,23031.0,25512.0,23723.0,4083.0,4030.0,143221.0,697118.0,109172.0,731831.0,4769.0,6753.0,99995.0,97950.0,103101.0,94011.0,20837.0,20588.0,19728.0,17930.0,20521.0,4733.0,8177.0,8713.0,0,
1710,12861.0,13478.0,12523.0,11518.0,29714.0,9935.0,26646.0,11417.0,15493.0,11223.0,27890.0,28325.0,23059.0,23723.0,4518.0,5335.0,153039.0,697118.0,108880.0,625940.0,5558.0,5465.0,93675.0,96205.0,103101.0,91746.0,18420.0,18209.0,18489.0,18326.0,22224.0,5333.0,6486.0,6877.0,0,
1711,13776.0,11102.0,13908.0,11876.0,26885.0,9935.0,28637.0,16117.0,19503.0,22884.0,29392.0,27263.0,23059.0,27112.0,5429.0,4192.0,157371.0,648115.0,119400.0,766182.0,4761.0,4542.0,85139.0,92533.0,100572.0,90173.0,17591.0,21307.0,16994.0,16456.0,22244.0,4777.0,6486.0,6324.0,0,
1712,15240.0,11102.0,12201.0,9967.0,25627.0,8693.0,26707.0,25433.0,11658.0,13761.0,27795.0,26852.0,18657.0,20594.0,6272.0,4929.0,157371.0,381673.0,103190.0,716240.0,4761.0,4863.0,88927.0,100965.0,97133.0,82673.0,20373.0,19887.0,17750.0,15359.0,20698.0,3777.0,6789.0,7192.0,0,
1713,12521.0,9708.0,14007.0,10802.0,26656.0,10649.0,26707.0,20391.0,30626.0,13761.0,23718.0,25888.0,22420.0,23889.0,7198.0,4929.0,150654.0,519081.0,97446.0,751240.0,5920.0,5359.0,82247.0,91280.0,98531.0,85945.0,17132.0,18516.0,16955.0,17474.0,20898.0,4482.0,6789.0,9069.0,0,
1714,14611.0,11677.0,14495.0,8874.0,24441.0,8013.0,27285.0,13921.0,12851.0,11808.0,27682.0,26200.0,20238.0,17097.0,7198.0,3042.0,133884.0,476843.0,118869.0,710361.0,4430.0,4731.0,81510.0,97117.0,101266.0,85642.0,19007.0,17942.0,17344.0,17660.0,19346.0,3445.0,6677.0,9742.0,0,
1715,14349.0,11851.0,14263.0,10818.0,27172.0,8803.0,25309.0,20801.0,22542.0,15011.0,27074.0,27124.0,20238.0,17097.0,4862.0,3042.0,143173.0,562156.0,112630.0,765516.0,5864.0,4277.0,90634.0,91181.0,95385.0,81956.0,19472.0,19313.0,16781.0,15902.0,20333.0,3710.0,7587.0,6936.0,0,
