index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
1919,4883.0,23105.0,20648.0,20398.0,25881.0,19927.0,26597.0,10688.0,6484.0,10044.0,8869.0,10511.0,33318.0,33071.0,4102.0,3692.0,154391.0,366520.0,4990.0,60822.0,141979.0,5120.0,3967.0,53866.0,111353.0,49607.0,112016.0,20142.0,12590.0,21306.0,13510.0,20655.0,15118.0,8069.0,3934.0,0,
1920,5424.0,15854.0,16944.0,18372.0,24315.0,21010.0,26312.0,16678.0,14454.0,17720.0,7931.0,9397.0,31330.0,38737.0,6096.0,3692.0,132687.0,304139.0,6875.0,65801.0,149106.0,5390.0,4099.0,46300.0,107908.0,43460.0,112016.0,18646.0,10751.0,18920.0,10831.0,18512.0,15677.0,10480.0,6130.0,0,
1921,7256.0,17298.0,19631.0,21472.0,27102.0,21791.0,29113.0,12737.0,13682.0,11471.0,10997.0,9264.0,34538.0,33068.0,5571.0,3200.0,155620.0,396796.0,3450.0,58803.0,149106.0,5196.0,4712.0,56727.0,120990.0,43460.0,113103.0,22913.0,14932.0,19016.0,12434.0,18512.0,19140.0,8806.0,5347.0,0,
1922,6865.0,18072.0,19253.0,22139.0,25551.0,21021.0,27176.0,15664.0,15559.0,15815.0,11534.0,9295.0,33067.0,32296.0,6287.0,5678.0,150725.0,357454.0,2334.0,58803.0,134713.0,4803.0,4767.0,49784.0,115539.0,49228.0,112008.0,17091.0,13273.0,21113.0,13272.0,18472.0,19053.0,9740.0,7014.0,0,
1923,5979.0,15962.0,15237.0,22141.0,28880.0,19996.0,27452.0,15579.0,14474.0,15847.0,9285.0,7186.0,31833.0,32588.0,5401.0,5004.0,142066.0,336396.0,3710.0,67471.0,148424.0,5928.0,4099.0,54600.0,114468.0,50832.0,115169.0,21029.0,14989.0,21265.0,13346.0,21195.0,16625.0,9544.0,5597.0,0,
1924,6370.0,18756.0,19462.0,17630.0,27587.0,19803.0,25798.0,14513.0,14474.0,16004.0,10767.0,9916.0,34009.0,36782.0,6351.0,4042.0,147662.0,410310.0,4377.0,56853.0,148890.0,4136.0,5374.0,46623.0,109371.0,44301.0,102707.0,21059.0,10769.0,23223.0,11212.0,18470.0,15239.0,8330.0,3830.0,0,
1925,6370.0,14731.0,19462.0,20183.0,26482.0,19803.0,28238.0,10962.0,18172.0,27066.0,10552.0,9585.0,34822.0,34845.0,4540.0,4211.0,142115.0,336637.0,3957.0,71816.0,142065.0,3478.0,5374.0,55134.0,113980.0,53268.0,111333.0,22039.0,12253.0,19279.0,12124.0,20003.0,18486.0,9831.0,3830.0,0,
1926,5817.0,16240.0,17022.0,19721.0,29561.0,19713.0,27342.0,17749.0,18172.0,10904.0,10157.0,9585.0,30626.0,33321.0,3941.0,4267.0,137812.0,405288.0,3858.0,72197.0,146446.0,4483.0,4712.0,53177.0,109514.0,52148.0,105177.0,21576.0,13902.0,20442.0,13749.0,17741.0,20041.0,9599.0,6205.0,0,
1927,4899.0,11939.0,12575.0,17086.0,22074.0,16960.0,19538.0,8803.0,9197.0,13019.0,7119.0,5913.0,21920.0,23748.0,6508.0,4666.0,86753.0,240845.0,4745.0,44968.0,95717.0,3264.0,3486.0,29354.0,70537.0,31070.0,79183.0,12482.0,9541.0,14748.0,11072.0,17240.0,13590.0,6659.0,5394.0,1,172.20.2.205
1928,7156.0,16447.0,12575.0,17086.0,34496.0,23338.0,32359.0,17817.0,15722.0,19042.0,9945.0,7791.0,33209.0,32865.0,6813.0,4260.0,146568.0,295079.0,4590.0,57404.0,154090.0,6709.0,4565.0,44143.0,110031.0,45695.0,105501.0,17978.0,13638.0,17666.0,12560.0,14584.0,21576.0,8362.0,3991.0,1,172.20.2.205
1929,6866.0,20192.0,20464.0,1526.0,37370.0,23338.0,38430.0,11777.0,15231.0,17836.0,11466.0,10020.0,35284.0,36676.0,6707.0,5004.0,146568.0,295079.0,4219.0,79471.0,154090.0,4499.0,5193.0,55931.0,115266.0,45695.0,118255.0,19452.0,13328.0,17666.0,12363.0,16093.0,21576.0,8388.0,3991.0,1,172.20.2.205
1930,6837.0,30185.0,20464.0,1526.0,41017.0,20796.0,40644.0,20313.0,15231.0,17836.0,11186.0,8373.0,35284.0,36676.0,6707.0,5583.0,149067.0,325227.0,16744.0,83521.0,156628.0,18419.0,3825.0,54194.0,115266.0,54745.0,118255.0,19452.0,14921.0,34898.0,14250.0,33188.0,18837.0,24081.0,5926.0,0,
1931,5325.0,30185.0,18122.0,22199.0,29596.0,18140.0,31369.0,12641.0,16292.0,9624.0,11020.0,11762.0,33466.0,34844.0,5122.0,5091.0,139951.0,428876.0,3275.0,81481.0,135121.0,4824.0,4234.0,49659.0,111329.0,53144.0,113931.0,20141.0,14921.0,19987.0,12601.0,20815.0,19470.0,9644.0,5592.0,0,
1932,6828.0,20052.0,19129.0,21094.0,28888.0,19937.0,27922.0,14181.0,12182.0,20638.0,6313.0,8796.0,38073.0,39960.0,4626.0,5591.0,147928.0,304102.0,4582.0,82322.0,150719.0,6033.0,5329.0,47874.0,119360.0,51851.0,113349.0,20107.0,14215.0,21274.0,15180.0,19329.0,16895.0,9753.0,6207.0,0,
1933,6172.0,18290.0,15155.0,21520.0,28888.0,21679.0,27025.0,13100.0,12969.0,12725.0,11168.0,12202.0,37661.0,33369.0,4626.0,3455.0,142829.0,400507.0,6030.0,70979.0,150719.0,5094.0,3362.0,47874.0,120997.0,56490.0,123913.0,23568.0,12458.0,24157.0,15100.0,21234.0,20864.0,9753.0,5818.0,0,
1934,4740.0,18290.0,19773.0,20578.0,27038.0,21561.0,27025.0,14650.0,11385.0,20493.0,10805.0,12202.0,36788.0,40638.0,4778.0,4854.0,151487.0,430584.0,4287.0,88000.0,130899.0,5091.0,5377.0,55249.0,111722.0,56465.0,108097.0,23568.0,14169.0,18275.0,13996.0,18743.0,17776.0,6251.0,5818.0,0,
1935,6468.0,14669.0,16743.0,20578.0,32206.0,22360.0,29382.0,19143.0,15396.0,20493.0,11394.0,8777.0,36686.0,35991.0,4341.0,3624.0,145755.0,361465.0,4446.0,97876.0,140249.0,3999.0,3445.0,51298.0,125824.0,52696.0,131458.0,20940.0,14169.0,22882.0,13293.0,21333.0,17776.0,12726.0,6365.0,0,
1936,5229.0,24908.0,22771.0,18115.0,28108.0,21017.0,29566.0,12741.0,11618.0,9779.0,11808.0,10376.0,35481.0,40408.0,5695.0,4835.0,150385.0,415970.0,3612.0,97876.0,150905.0,4462.0,5441.0,52781.0,122922.0,53908.0,122216.0,23330.0,13001.0,22584.0,12088.0,17531.0,18069.0,8526.0,5662.0,0,
1937,5248.0,12580.0,15886.0,23376.0,28105.0,21695.0,30280.0,18718.0,27145.0,19750.0,10771.0,8996.0,39454.0,33838.0,6100.0,4455.0,142272.0,350129.0,6040.0,88674.0,143296.0,4939.0,4239.0,51331.0,116805.0,51081.0,108993.0,20565.0,12553.0,20493.0,12506.0,20733.0,20321.0,11289.0,6150.0,0,
1938,6784.0,24295.0,21653.0,18567.0,27727.0,23170.0,30540.0,10955.0,12165.0,9110.0,11805.0,10395.0,36660.0,36310.0,5446.0,3767.0,142272.0,382205.0,4737.0,82993.0,151240.0,4351.0,4444.0,56574.0,132112.0,51081.0,125407.0,23780.0,14972.0,20647.0,12506.0,18789.0,18037.0,8706.0,6200.0,0,
1939,4889.0,18260.0,18236.0,22000.0,30873.0,21513.0,33448.0,10955.0,30993.0,23891.0,10356.0,11198.0,41637.0,41124.0,5257.0,3767.0,148799.0,321087.0,4225.0,92332.0,156210.0,4351.0,4720.0,50267.0,119960.0,51668.0,129682.0,21661.0,13408.0,20569.0,12711.0,21504.0,19209.0,9817.0,6344.0,0,
1940,5927.0,17901.0,17314.0,18429.0,26264.0,21713.0,27892.0,8991.0,7056.0,10322.0,8585.0,11242.0,29586.0,29143.0,4759.0,2136.0,138005.0,307833.0,5401.0,80156.0,146174.0,5315.0,4629.0,52508.0,119353.0,53460.0,118380.0,24153.0,13205.0,23171.0,14204.0,19186.0,18976.0,8370.0,5781.0,0,
1941,6649.0,17927.0,18037.0,19769.0,28023.0,20548.0,28138.0,16959.0,18348.0,21098.0,9781.0,8928.0,29586.0,37587.0,5689.0,2136.0,142835.0,350179.0,6176.0,93134.0,129412.0,6039.0,4976.0,50172.0,104876.0,50848.0,111700.0,16974.0,14810.0,18547.0,12356.0,19319.0,20262.0,8357.0,6914.0,0,
1942,6317.0,17661.0,19121.0,19664.0,30292.0,22420.0,32381.0,18975.0,16128.0,10771.0,7985.0,9880.0,32250.0,32028.0,6124.0,5032.0,137608.0,324547.0,4665.0,94094.0,152268.0,5438.0,5092.0,56540.0,124451.0,53921.0,119720.0,23865.0,12068.0,23086.0,15467.0,22006.0,21063.0,9446.0,4597.0,0,
1943,6423.0,20453.0,21939.0,20242.0,26429.0,22610.0,28261.0,13619.0,18087.0,18734.0,9893.0,9880.0,36897.0,40254.0,3502.0,4617.0,153728.0,409734.0,5137.0,84706.0,159954.0,5051.0,2354.0,55049.0,121669.0,51336.0,115751.0,23187.0,14002.0,19726.0,11659.0,21529.0,18452.0,6162.0,7067.0,0,
1944,6247.0,15727.0,20185.0,21130.0,27884.0,22273.0,29466.0,10517.0,20950.0,22177.0,11756.0,11395.0,35071.0,36282.0,3622.0,5173.0,140583.0,362899.0,5137.0,80899.0,151431.0,3842.0,3295.0,55114.0,117049.0,57093.0,119345.0,19591.0,11887.0,21220.0,11659.0,19294.0,18351.0,11511.0,5323.0,0,
1945,5242.0,17939.0,17401.0,20848.0,25685.0,21471.0,29010.0,11722.0,16579.0,19309.0,11445.0,8926.0,37607.0,36320.0,5619.0,5098.0,120824.0,288118.0,4542.0,113052.0,143907.0,3294.0,3644.0,45795.0,109114.0,48544.0,106686.0,21445.0,15001.0,18416.0,11985.0,18388.0,17557.0,7939.0,5323.0,0,
1946,4934.0,17574.0,18118.0,22923.0,32047.0,21190.0,31404.0,18008.0,14591.0,7839.0,7625.0,9096.0,38369.0,41053.0,4928.0,5666.0,152065.0,306974.0,4582.0,113871.0,143907.0,6512.0,4712.0,52105.0,134030.0,53561.0,140744.0,24597.0,13982.0,23598.0,14375.0,18388.0,19552.0,9911.0,4198.0,0,
1947,5881.0,20955.0,19288.0,20567.0,30646.0,21754.0,31126.0,18949.0,11557.0,17888.0,12322.0,9482.0,37651.0,38988.0,3309.0,4429.0,137606.0,306974.0,5144.0,113871.0,146213.0,6500.0,4487.0,56634.0,129613.0,50802.0,124794.0,23237.0,14441.0,24234.0,14178.0,19966.0,19953.0,8941.0,6661.0,0,
1948,6007.0,21528.0,19174.0,21619.0,30863.0,23491.0,30963.0,10099.0,20374.0,17176.0,9483.0,11727.0,37332.0,35844.0,4569.0,2718.0,137606.0,372460.0,3008.0,110483.0,129919.0,4384.0,4099.0,55695.0,129216.0,53256.0,123547.0,23934.0,14465.0,22981.0,14255.0,19966.0,20184.0,8236.0,5678.0,0,
1949,6007.0,19745.0,18296.0,21834.0,27872.0,20523.0,30523.0,10099.0,21470.0,18029.0,10021.0,11784.0,35982.0,38241.0,3367.0,4851.0,147537.0,358952.0,5183.0,113058.0,129919.0,5322.0,5002.0,54959.0,123314.0,54457.0,123547.0,22417.0,12146.0,20618.0,14438.0,20073.0,18504.0,9967.0,6287.0,0,
1950,6780.0,19845.0,18784.0,18090.0,27520.0,20196.0,26350.0,10522.0,9593.0,14554.0,9742.0,9186.0,33896.0,34576.0,6644.0,4984.0,147537.0,333415.0,5372.0,108155.0,130262.0,5398.0,3753.0,56933.0,123390.0,50243.0,117454.0,20796.0,12571.0,21983.0,15483.0,16717.0,18416.0,9034.0,4554.0,0,
1951,5505.0,18523.0,19048.0,21886.0,26052.0,19312.0,30463.0,12746.0,15054.0,22366.0,10218.0,8324.0,39963.0,39231.0,5146.0,4767.0,126813.0,420670.0,4214.0,95344.0,139721.0,4014.0,3085.0,47437.0,130032.0,44679.0,115627.0,18609.0,13968.0,20170.0,13249.0,21351.0,17582.0,7596.0,4554.0,0,
1952,5820.0,19967.0,20193.0,22726.0,27633.0,19695.0,28306.0,9224.0,20488.0,10915.0,10261.0,9167.0,32367.0,32684.0,5100.0,3798.0,126813.0,300391.0,3961.0,99508.0,134036.0,5931.0,4107.0,58088.0,128831.0,56044.0,122058.0,22565.0,14400.0,22946.0,15704.0,20644.0,17165.0,7860.0,6838.0,0,
1953,5081.0,19024.0,17379.0,21768.0,31370.0,19695.0,31289.0,9224.0,15155.0,14664.0,9985.0,10803.0,41322.0,44054.0,4196.0,4861.0,143789.0,350593.0,4346.0,110160.0,134036.0,5755.0,3419.0,51693.0,122446.0,54727.0,128023.0,20132.0,13340.0,20694.0,13438.0,21278.0,19491.0,12660.0,5466.0,0,
1954,5692.0,22875.0,20610.0,20459.0,32644.0,21307.0,34265.0,12760.0,15155.0,20132.0,10321.0,8214.0,43079.0,40592.0,4157.0,4436.0,163271.0,301741.0,4704.0,112808.0,159954.0,5796.0,3419.0,55965.0,127019.0,54967.0,135020.0,23063.0,10968.0,24591.0,12865.0,21523.0,21068.0,9665.0,7481.0,0,
1955,5882.0,19687.0,20610.0,22743.0,30219.0,21072.0,29118.0,12760.0,13571.0,22107.0,10107.0,10487.0,40717.0,39172.0,5191.0,3455.0,156898.0,393788.0,4439.0,110904.0,145223.0,5871.0,4862.0,56764.0,124316.0,57288.0,130692.0,24502.0,13340.0,24591.0,14475.0,20942.0,21237.0,10549.0,4827.0,0,
1956,7388.0,18344.0,18753.0,24294.0,29112.0,24084.0,29656.0,7427.0,13356.0,15456.0,10157.0,8801.0,35182.0,37207.0,6700.0,4110.0,145150.0,364489.0,4739.0,102825.0,158962.0,6346.0,3644.0,53625.0,122559.0,53046.0,118783.0,23125.0,12436.0,22496.0,13359.0,21576.0,18894.0,10404.0,6496.0,0,
1957,5597.0,18344.0,18663.0,21407.0,28318.0,24428.0,34481.0,7427.0,20706.0,16190.0,12183.0,10806.0,42631.0,41476.0,4267.0,4801.0,149099.0,349678.0,5324.0,103785.0,158962.0,6226.0,4637.0,60383.0,125053.0,57760.0,127109.0,22288.0,15479.0,25137.0,13489.0,21302.0,20315.0,9474.0,4985.0,0,
1958,5863.0,18555.0,22897.0,22436.0,34947.0,23339.0,34481.0,13619.0,22406.0,17381.0,9896.0,11276.0,38541.0,40676.0,5534.0,3380.0,149099.0,398308.0,3857.0,100351.0,158262.0,4678.0,5250.0,61552.0,138087.0,57760.0,131006.0,23938.0,14266.0,28398.0,11413.0,23384.0,20315.0,9201.0,6233.0,0,
1959,6774.0,15896.0,16097.0,20887.0,27975.0,21756.0,29518.0,16744.0,18598.0,16431.0,9580.0,11448.0,35161.0,37322.0,5534.0,5366.0,135090.0,381102.0,4086.0,86215.0,142916.0,3659.0,2835.0,47216.0,111830.0,44583.0,112730.0,16625.0,11329.0,19054.0,13024.0,21544.0,18259.0,11339.0,5161.0,0,
1960,6259.0,21455.0,19253.0,23909.0,32375.0,23151.0,32948.0,10218.0,9130.0,18174.0,10751.0,9870.0,35965.0,35961.0,4740.0,5572.0,161751.0,369690.0,5471.0,90969.0,167114.0,3834.0,4562.0,58644.0,129484.0,56968.0,128450.0,21992.0,13873.0,25283.0,13493.0,21598.0,20983.0,11339.0,6390.0,0,
1961,7003.0,21050.0,21579.0,21126.0,32375.0,22795.0,32948.0,16304.0,21785.0,23500.0,10181.0,10490.0,42890.0,42579.0,5596.0,4274.0,153166.0,347991.0,5212.0,106512.0,167114.0,5821.0,4562.0,59936.0,126955.0,62207.0,128450.0,25506.0,12728.0,26686.0,13673.0,20338.0,19618.0,9948.0,6390.0,0,
1962,5715.0,19159.0,19442.0,24016.0,33347.0,21184.0,32585.0,12524.0,20839.0,19675.0,10908.0,9982.0,40258.0,41414.0,5463.0,3861.0,158836.0,379683.0,4077.0,98853.0,166705.0,4540.0,3557.0,56617.0,125055.0,59674.0,134947.0,23077.0,13126.0,25927.0,15802.0,21195.0,21721.0,11053.0,5258.0,0,
1963,6159.0,19118.0,19857.0,22841.0,31909.0,22864.0,31879.0,19207.0,12573.0,13684.0,9205.0,9339.0,38706.0,41414.0,4625.0,4354.0,155695.0,344759.0,6326.0,102451.0,166995.0,5766.0,3557.0,54479.0,125055.0,55979.0,128850.0,26330.0,15588.0,21095.0,15009.0,21616.0,20419.0,7592.0,6257.0,0,
1964,6644.0,17164.0,18383.0,24011.0,30681.0,19847.0,30903.0,12906.0,25457.0,13684.0,9553.0,9303.0,41046.0,40724.0,6381.0,3955.0,158451.0,312891.0,3560.0,105952.0,152321.0,5161.0,5460.0,55645.0,114325.0,50017.0,126663.0,21492.0,13366.0,19481.0,14992.0,20369.0,20509.0,11108.0,5565.0,0,
1965,6762.0,22664.0,24350.0,20800.0,30602.0,21821.0,30972.0,7554.0,13375.0,8382.0,9288.0,10487.0,38453.0,42542.0,5748.0,2786.0,159199.0,346319.0,3264.0,92614.0,152321.0,4952.0,3561.0,58095.0,137521.0,57969.0,134340.0,24653.0,14824.0,27730.0,11762.0,20410.0,18521.0,10284.0,5473.0,0,
1966,6078.0,18648.0,17985.0,20800.0,35087.0,24088.0,36441.0,19873.0,24574.0,27893.0,10846.0,9298.0,49358.0,47328.0,4267.0,4880.0,147059.0,413889.0,5258.0,92614.0,172765.0,4952.0,4566.0,57896.0,137887.0,59411.0,145489.0,23670.0,14824.0,23020.0,15143.0,25373.0,18521.0,10534.0,7006.0,0,
1967,5697.0,19910.0,22159.0,21005.0,31245.0,22720.0,34297.0,9704.0,13772.0,11933.0,9411.0,10707.0,35013.0,37121.0,5936.0,4685.0,127523.0,332847.0,4778.0,124423.0,175087.0,4875.0,4712.0,56009.0,126711.0,58480.0,131609.0,23687.0,14546.0,22722.0,14315.0,20632.0,18404.0,7621.0,4830.0,0,
1968,4820.0,18403.0,17758.0,20818.0,26093.0,20548.0,30140.0,13224.0,15991.0,15668.0,9682.0,9580.0,41901.0,38964.0,4564.0,5516.0,124981.0,363919.0,5768.0,113795.0,158844.0,5025.0,3163.0,57155.0,120268.0,52074.0,119870.0,20224.0,12460.0,22020.0,15468.0,21098.0,18404.0,9636.0,6488.0,0,
1969,7617.0,19130.0,19429.0,23711.0,32276.0,23200.0,34664.0,14540.0,18229.0,13642.0,8723.0,9108.0,41901.0,42108.0,5415.0,5516.0,142281.0,393492.0,3851.0,119424.0,158844.0,5267.0,4919.0,57155.0,137382.0,64224.0,142321.0,27394.0,13678.0,22025.0,14309.0,24050.0,21101.0,8380.0,6797.0,0,
1970,5215.0,22191.0,20300.0,21825.0,29927.0,21049.0,30892.0,10177.0,16438.0,11842.0,10434.0,12205.0,42742.0,36669.0,4858.0,4464.0,140279.0,396023.0,4815.0,124274.0,158353.0,4509.0,4099.0,57805.0,121856.0,58326.0,128610.0,26382.0,13666.0,23254.0,14017.0,20401.0,20240.0,9274.0,6494.0,0,
1971,5603.0,20142.0,19300.0,22607.0,31274.0,23327.0,32857.0,13570.0,11813.0,17232.0,8182.0,8303.0,38053.0,42557.0,5465.0,4185.0,154847.0,343393.0,4235.0,128018.0,172006.0,5385.0,3820.0,61011.0,129834.0,62412.0,140071.0,22636.0,16246.0,25473.0,16402.0,21174.0,22190.0,9338.0,7334.0,0,
1972,6400.0,20674.0,22378.0,22607.0,33154.0,26144.0,37477.0,13570.0,12954.0,19475.0,8182.0,11140.0,47425.0,39768.0,4135.0,4098.0,154847.0,357836.0,4001.0,131736.0,172302.0,3756.0,4125.0,65918.0,129834.0,58266.0,148212.0,27276.0,16554.0,27666.0,14792.0,23600.0,20443.0,11743.0,5375.0,0,
1973,7097.0,25117.0,23757.0,24694.0,31878.0,26144.0,33972.0,15930.0,19856.0,24059.0,8476.0,8222.0,45451.0,48801.0,4076.0,4436.0,163001.0,322928.0,5068.0,140167.0,171661.0,4276.0,4125.0,60466.0,119490.0,62059.0,138689.0,27171.0,13823.0,24604.0,14226.0,23864.0,20615.0,10570.0,6855.0,0,
1974,6773.0,18382.0,17438.0,23248.0,30824.0,23828.0,30048.0,18677.0,11655.0,20295.0,9428.0,9223.0,39631.0,39387.0,3398.0,4854.0,131019.0,298435.0,4176.0,129666.0,167881.0,5939.0,4099.0,56569.0,119490.0,56400.0,125933.0,20791.0,14089.0,24277.0,14126.0,23864.0,18584.0,8926.0,6209.0,0,
1975,5819.0,19531.0,22536.0,24248.0,33541.0,23223.0,34233.0,9504.0,14882.0,17242.0,8892.0,11762.0,38744.0,37738.0,4483.0,4797.0,142321.0,357952.0,4223.0,131866.0,161784.0,6197.0,4076.0,57368.0,133949.0,53166.0,125933.0,22642.0,15176.0,25313.0,14223.0,22561.0,20561.0,9933.0,4993.0,0,
1976,7790.0,16685.0,18881.0,23488.0,31872.0,22423.0,28535.0,19106.0,16474.0,19400.0,10408.0,10506.0,39566.0,41486.0,3384.0,4929.0,145975.0,398904.0,4740.0,124247.0,156031.0,5333.0,4076.0,60733.0,138613.0,58084.0,133811.0,22424.0,14938.0,21519.0,13949.0,22314.0,17538.0,10376.0,5420.0,0,
1977,7104.0,20122.0,21256.0,25174.0,32516.0,24259.0,32318.0,10764.0,20371.0,21627.0,10408.0,14453.0,37749.0,40006.0,4116.0,4199.0,158821.0,491348.0,6278.0,114427.0,162894.0,4041.0,2688.0,63215.0,140627.0,61615.0,138603.0,21634.0,13269.0,24108.0,16745.0,19573.0,22122.0,7745.0,6311.0,0,
1978,7961.0,18397.0,18204.0,24504.0,32190.0,23768.0,32463.0,10764.0,17865.0,22224.0,10146.0,11364.0,39312.0,40134.0,5232.0,4199.0,145988.0,467757.0,3339.0,128214.0,145144.0,4553.0,2688.0,61718.0,136347.0,59608.0,126663.0,21050.0,17101.0,22763.0,16420.0,21190.0,21340.0,11149.0,5517.0,0,
1979,7595.0,19890.0,20588.0,25761.0,33901.0,25389.0,33605.0,14491.0,18054.0,20055.0,12719.0,12854.0,40771.0,43799.0,5388.0,5267.0,141143.0,558561.0,4191.0,128214.0,170223.0,3683.0,4381.0,65661.0,142773.0,59608.0,145756.0,26764.0,16557.0,24018.0,13963.0,22733.0,22928.0,10956.0,5164.0,0,
1980,7460.0,20963.0,19540.0,22926.0,30741.0,25044.0,33551.0,14491.0,17662.0,12368.0,9454.0,10167.0,43802.0,43469.0,6012.0,5328.0,151827.0,405561.0,4920.0,129285.0,164739.0,4954.0,3825.0,63470.0,131412.0,62233.0,130174.0,24029.0,14204.0,24299.0,15504.0,21623.0,20348.0,10866.0,5195.0,0,
1981,7703.0,22596.0,22114.0,25221.0,33708.0,24230.0,33839.0,14905.0,16564.0,19327.0,13539.0,13426.0,39508.0,38715.0,7355.0,3293.0,157325.0,405561.0,4996.0,119988.0,164739.0,5923.0,3701.0,68074.0,139648.0,63782.0,143182.0,25049.0,14669.0,28240.0,16243.0,23743.0,20348.0,10590.0,5775.0,0,
1982,5903.0,22748.0,22538.0,23676.0,32957.0,21579.0,33924.0,14905.0,16564.0,13831.0,11036.0,10294.0,48299.0,41448.0,5149.0,3880.0,157325.0,411999.0,4557.0,119988.0,150000.0,6633.0,5193.0,61171.0,139648.0,65013.0,138973.0,23914.0,15996.0,28240.0,15663.0,21814.0,22376.0,10483.0,6712.0,0,
1983,5903.0,22503.0,23667.0,25802.0,33823.0,25637.0,35185.0,16264.0,23302.0,20774.0,12170.0,10294.0,41669.0,41689.0,5149.0,5259.0,155234.0,482571.0,4557.0,125602.0,164668.0,5747.0,2377.0,69338.0,146329.0,70289.0,138599.0,26672.0,18009.0,25886.0,14685.0,23631.0,22634.0,8956.0,6970.0,0,
1984,5854.0,21254.0,23667.0,26491.0,29987.0,20056.0,29695.0,15435.0,18581.0,23055.0,12367.0,10905.0,40506.0,44038.0,4162.0,5507.0,141290.0,475452.0,3123.0,121957.0,152037.0,6077.0,5650.0,61353.0,126034.0,58762.0,122806.0,26672.0,15029.0,20389.0,12564.0,21239.0,19810.0,8787.0,5017.0,1,172.20.2.198
1985,5854.0,21254.0,30569.0,26491.0,29987.0,20056.0,29695.0,15435.0,26455.0,23055.0,12367.0,18549.0,40506.0,50577.0,4162.0,5507.0,136565.0,473981.0,121718.0,121957.0,154707.0,6077.0,5656.0,71480.0,126034.0,75884.0,122806.0,21144.0,15845.0,38709.0,15826.0,21239.0,22115.0,8787.0,5017.0,1,172.20.2.198
1986,9853.0,19746.0,17717.0,25859.0,30484.0,22549.0,28925.0,2815.0,15504.0,14788.0,16789.0,19839.0,40279.0,38674.0,5065.0,4455.0,122838.0,604725.0,207527.0,112673.0,158372.0,4396.0,4456.0,69309.0,122739.0,74985.0,130268.0,21144.0,19938.0,23727.0,18600.0,20672.0,20823.0,9873.0,5741.0,1,172.20.2.198
1987,10469.0,33464.0,17717.0,28546.0,51805.0,22549.0,28925.0,2815.0,15504.0,14788.0,18666.0,20858.0,51021.0,38674.0,5065.0,5030.0,133019.0,727784.0,207527.0,100109.0,158372.0,18300.0,5457.0,82852.0,146478.0,74985.0,146200.0,21144.0,19938.0,23727.0,18600.0,20672.0,20823.0,22670.0,5741.0,1,172.20.2.198
1988,10469.0,18073.0,19800.0,28236.0,30999.0,27905.0,32760.0,7534.0,19358.0,18929.0,17860.0,20858.0,36524.0,33651.0,5540.0,4124.0,121601.0,739320.0,238037.0,104832.0,145573.0,4373.0,4389.0,85479.0,122115.0,82525.0,125380.0,25928.0,15974.0,22214.0,18090.0,22033.0,21454.0,6970.0,5750.0,0,
1989,9475.0,17628.0,16768.0,29308.0,35622.0,27456.0,33416.0,7534.0,12425.0,24457.0,17860.0,18666.0,37460.0,35217.0,5009.0,4030.0,135277.0,739320.0,238037.0,102876.0,149832.0,5029.0,5382.0,85942.0,128234.0,82525.0,122883.0,26053.0,17315.0,21973.0,18090.0,23828.0,24152.0,11805.0,8538.0,0,
1990,9993.0,20593.0,18546.0,23708.0,32268.0,25716.0,35037.0,22533.0,15636.0,15482.0,16808.0,18997.0,33329.0,35217.0,5301.0,5004.0,142473.0,699815.0,222057.0,94941.0,123352.0,6507.0,4769.0,83713.0,120863.0,85555.0,123852.0,23334.0,17315.0,23305.0,16049.0,21519.0,21039.0,8410.0,6911.0,0,
1991,9670.0,17180.0,16381.0,25717.0,30481.0,27667.0,33282.0,22533.0,28380.0,15482.0,16808.0,19306.0,37534.0,34178.0,4246.0,4293.0,134792.0,773391.0,247613.0,91296.0,136058.0,4761.0,4720.0,88345.0,122072.0,80031.0,117811.0,23378.0,17876.0,25049.0,15827.0,24389.0,20869.0,10083.0,6191.0,0,
1992,9670.0,17960.0,17438.0,28835.0,36278.0,27667.0,36300.0,9226.0,24747.0,12742.0,19903.0,20525.0,32020.0,31746.0,3304.0,4286.0,127828.0,773391.0,249817.0,107501.0,145082.0,4761.0,4181.0,88345.0,131059.0,80031.0,132574.0,23360.0,18086.0,23983.0,15827.0,25137.0,20869.0,9333.0,7316.0,0,
1993,9416.0,19954.0,16803.0,28265.0,28672.0,27552.0,27264.0,14097.0,14778.0,27194.0,18039.0,20525.0,38270.0,35453.0,3791.0,5523.0,116822.0,708340.0,209675.0,109802.0,140137.0,5814.0,4343.0,82894.0,121743.0,88242.0,119311.0,22702.0,16114.0,25659.0,14920.0,21531.0,23333.0,8514.0,7780.0,0,
